blockchain,project,version,block_date,block_time,token_bought_symbol,token_sold_symbol,token_pair,token_bought_amount,token_sold_amount,token_bought_amount_raw,token_sold_amount_raw,amount_usd,token_bought_address,token_sold_address,taker,maker,project_contract_address,tx_hash,tx_from,tx_to,trace_address,evt_index
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:52:54.000 UTC,WETH,USDC,USDC-WETH,15.0,28866.771207,15000000000000000000,28866771207,,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0x83885cab02a0b906836225442fa17dcfe9cbf797,0x,0xc31e54c7a869b9fcbecc14363cf510d1c41fa443,0xdbfdca6b5a85b19b972fe8c2dfb8b05c074b1a19eba1132eebab514d3e0df137,0x21bb873d3aa6293b7050b554f03b07487b30b66e,0x83885cab02a0b906836225442fa17dcfe9cbf797,,5
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:57:02.000 UTC,USDC,WETH,USDC-WETH,11525.891472,6.0,11525891472,6000000000000000000,,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xc6d973b31bb135caba83cf0574c0347bd763ecc5,0x,0xc31e54c7a869b9fcbecc14363cf510d1c41fa443,0xf97085b7c5f6ba3c0a0c06c0d04e6eaa78d8d343b03cbb49f89fb085da1446f8,0xc6d973b31bb135caba83cf0574c0347bd763ecc5,0xe592427a0aece92de3edee1f18e0157c05861564,,7
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:57:53.000 UTC,wstETH,WETH,WETH-wstETH,0.037529808294517006,0.042,37529808294517008,42000000000000000,,0x5979d7b546e38e414f7e9822514be443a4800529,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x64768a3a2453f1e8de9e43e92d65fc36e4c9872d,0x,0x35218a1cbac5bbc3e57fd9bd38219d37571b3537,0xe6186b0a1f86c701fa9daccf8ee8652cb83c151175bed4245ee9358dd84774c0,0x7e9b4b6c277a0d30248d54c7b0e9f7449def56e9,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,,3
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:53:47.000 UTC,WETH,,,0.001170574024756048,,1170574024756048,165258259000000000000000000,,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf862f89c42fffca9ae7a779c868c3a1ae8831a74,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x,0x7bb66199906e8d4b1652eae8c5ba64e2581ce196,0xa08e6d0de65f600abcd3dfb6015a0a44af0e5ed0ec3bc4aebb893475d39d518e,0x4a0e2fffb1a5c23dc5cc3df14eb6dc64edeacbfc,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,115
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:53:23.000 UTC,,WETH,,,0.055,1040529462094,55000000000000000,,0xc15e520e80ce9d3bfd2f3dacc902545d60804573,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5b8b5c10e7e37a24e76a0d1bb0a1dd97fde40d15,0x,0xa1f4be1ad7233f8c4c843f326e631cecad0b620c,0x7bb220bcd1c0a1e9bb1525a8d6bc6c038c2e986ebdca6e9152f8db677b42cc44,0x5b8b5c10e7e37a24e76a0d1bb0a1dd97fde40d15,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,,161
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:52:35.000 UTC,SHIB,WETH,SHIB-WETH,10300148.334614698,0.05579872330068212,10300148334614697417662548,55798723300682123,,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1111111254fb6c44bac0bed2854e76f90643097d,0x,0x811beed0119b4afce20d2583eb608c6f7af1954f,0x3b9d773ddd265e351634a5f90e522199b5d6b6493e4870ef73850198434b2be8,0x9878d131fb7da06d366d5f5346811ddad45a52e9,0x1111111254fb6c44bac0bed2854e76f90643097d,,187
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:53:11.000 UTC,,WETH,,,0.15,9053481363237,150000000000000000,,0x23fdf332be2c220444a83c220a39aeff623d3426,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x31bbfa901b07e828247a3a216812b4ec5c1ddac6,0x,0xf73e1a66a26903b602b3c4c246419bbd75ea50d2,0xc69982bbd96e26cb3d5631482707567f37da68cb0538aeafc5bba5e20e2fa95e,0x31bbfa901b07e828247a3a216812b4ec5c1ddac6,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,,52
optimism,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 20:00:59.000 UTC,vUSD,,,800.65782620029,,800657826200290000000,362688064192577700000,,0xc84da6c8ec7a57cd10b939e79eaf9d2d17834e04,0x5a7ed3ce6096228a9fe1b673830e6a78c9cfb71b,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,0x,0x7b59a5d2f0ae215233989ada5fb872d9df727ced,0x98483434b04184dbe7c1428a3ea0966caf696756e2b95b3fe2609145b4aad4a0,0x46f51228827f15066726bc19281abf1c9d20a301,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,,4
optimism,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:54:19.000 UTC,GETH,WETH,GETH-WETH,2.890215392285984,0.00023,2890215392285984300,230000000000000,,0xdd69db25f6d620a7bad3023c5d32761d353d3de9,0x4200000000000000000000000000000000000006,0x0a9f824c05a74f577a536a8a0c673183a872dff4,0x,0x987f741774acd3dac89bcbe6b38bcb314900ad66,0x162431c0fc30405d98bea4f365d026c4fcb6d5146c4659698f1d9207246af04b,0x2cee0c1eca84e02a75ca7b132b3b8e72402dc113,0x0a9f824c05a74f577a536a8a0c673183a872dff4,,4
optimism,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:59:28.000 UTC,GETH,WETH,GETH-WETH,1.2551444800917129,0.0001,1255144480091712770,100000000000000,,0xdd69db25f6d620a7bad3023c5d32761d353d3de9,0x4200000000000000000000000000000000000006,0x0a9f824c05a74f577a536a8a0c673183a872dff4,0x,0x987f741774acd3dac89bcbe6b38bcb314900ad66,0x045c87ea547714cb23ab8ce220097e4ff665ec2ef092ef7daf7021f56c86795c,0x9244a8c43cfd5fbeff8efeede942a798ef1fb974,0x0a9f824c05a74f577a536a8a0c673183a872dff4,,4
optimism,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 20:01:14.000 UTC,vSAND,vUSD,vSAND-vUSD,2035.0,1206.2476332695817,2035000000000000000000,1206247633269581700000,,0x333b1ea429a88d0dd48ce7c06c16609cd76f43a8,0xc84da6c8ec7a57cd10b939e79eaf9d2d17834e04,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,0x,0xe4a1645dde99c20d126c24b8dd1d1a4bc4a88e4c,0x70cb7b793b542316394399077b2b18d5277d6c17956c85912bcd5f40c350bde9,0xb5f329c2078a1b234d0ecd6ab00b2ce22379a79e,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,,2
optimism,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 20:00:59.000 UTC,wstETH,WETH,WETH-wstETH,0.829030543552785,0.9277688048705863,829030543552785020,927768804870586370,,0x1f32b1c2345538c0c6f582fcb022739c4a194ebb,0x4200000000000000000000000000000000000006,0xb1f631aadd6675c4cc8d2fc9dbb21cf03ad58493,0x,0x04f6c85a1b00f6d9b75f91fd23835974cc07e65c,0x0bb1796bdbe007683888c5675168bbfb72ea7501ba98a814ca3cd6eb1ce9be11,0x7d01d6b792eaf70b78a8f03011a9c4e46189f0fb,0xb1f631aadd6675c4cc8d2fc9dbb21cf03ad58493,,2
bnb,pancakeswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:53:19.000 UTC,,WBNB,,,0.000796071747243199,145706141978446744719,796071747243199,,0xdd6978f36c98aff4287e5ac803c9cf1b865641f6,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0x1b118ba46d01a19aeeae60715602253e3cabc4db,0x,0x77d5e87cf3f11673684e23ce8337ed1aaddc5e1f,0x2b68408745588bf4607277cc89bf78852bc885f8cc290ee8d4d312d03d907734,0x1b118ba46d01a19aeeae60715602253e3cabc4db,0x13f4ea83d0bd40e75c8222255bc855a974568dd4,,139
bnb,pancakeswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:52:46.000 UTC,BUSD,WBNB,BUSD-WBNB,0.14589860195385837,0.000436791110626679,145898601953858355,436791110626679,,0xe9e7cea3dedca5984780bafc599bd69add087d56,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xc8066c0b48fa21b33fc370ade90759d6ba2981a2,0x,0x58f876857a02d6762e0101bb5c46a8c1ed44dc16,0xf7f87895fb5ec083c3977c946ad410ea0131e7d7c4232c472abb70ce6a5a08af,0xada8c11ca8ca93c81f6b638e300381f30810547a,0x10ed43c718714eb63d5aa57b78b54704e256024e,,189
bnb,pancakeswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:52:25.000 UTC,,USDT,,,38.6389626136177,1183589854891576,38638962613617700000,,0x550d7984b7adfff88815e5528e12e322df6d3b9b,0x55d398326f99059ff775485246999027b3197955,0xe29ec601d1d5aa0b6a75f891cf76feb2150d2768,0x,0x46e15b005fd2d02b864e5093978e05064e581430,0x197882ee27b3b812cefc31549f2438c8aeb06b990b0b77acc5f43f2e37640596,0xe29ec601d1d5aa0b6a75f891cf76feb2150d2768,0x10ed43c718714eb63d5aa57b78b54704e256024e,,84
bnb,pancakeswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:52:40.000 UTC,USDT,,,479.87583196346975,,479875831963469765298,555000000000000000000,,0x55d398326f99059ff775485246999027b3197955,0xa0a9b815a3294ea9bab91cd7546192cbe15dbe59,0xece139d1b835d77aab360c4d2f9c4c83c883fd10,0x,0xf275228e141fc2c4919b0cc7d82779f82da6ff1a,0x8417713f91e36331ccb41c3a993d9bf93592fc8cad5bf2f1d33f3dcbc8e97ba0,0xece139d1b835d77aab360c4d2f9c4c83c883fd10,0x13f4ea83d0bd40e75c8222255bc855a974568dd4,,215
bnb,pancakeswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:52:43.000 UTC,WBNB,,,0.2820470058205229,,282047005820522872,199126351492050710192030724,,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xf03e02acbc5eb22de027ea4f59235966f5810d4f,0xc1947ff4d35fdf0ee308424a12a7778b19642691,0x,0x6aaad4585903760c4cb7b3189bfddf06f0a940fc,0xfb382569d8529ee5722269e39b1d218400050645ebc6a66b1d5a0b07f0efb83c,0xb032d6c0a4e1bcb487b2a02a1cfae30a7dd7a0db,0xc1947ff4d35fdf0ee308424a12a7778b19642691,,119
optimism,velodrome,1,2023-04-27 00:00:00.000 UTC,2023-04-27 19:52:33.000 UTC,USDC,VELO,USDC-VELO,6.361367,43.32416606230212,6361367,43324166062302117915,,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x3c8b650257cfb5f272f799f5e2b4e65093a11a05,0x794299137282e5d3af56616624ab918d1b2becf3,0x,0xe8537b6ff1039cb9ed0b71713f697ddbadbb717d,0xd597b543a5785c8cf69372a6d44e76cfd3a72b15b81e588bf6fbe9dd201e1f58,0x14f0af589b9ab0e0d729c286e1c33cbbda5438e1,0xa12a1666c88f17c1a942f8cc16152bac48689176,,508
optimism,velodrome,1,2023-04-27 00:00:00.000 UTC,2023-04-27 20:00:14.000 UTC,RED,OP,OP-RED,0.01951446869094916,0.05050672599121339,19514468690949159,50506725991213393,,0x3417e54a51924c225330f8770514ad5560b9098d,0x4200000000000000000000000000000000000042,0xe4cf95eb02b13e703ba71c3d2c355c5752783c05,0x,0xb7d1b5a725f7f1977aae752ba1fae29341f1d7f9,0x315adb08e1ec61c546bff70d837182999d2ad1b18e3478c88c40b916e0562daf,0x25c989cfcf85bc4e350e6319c8ae97e89a1c249d,0xcc3489e9296f7e85129db257f5faa4a6688f01e7,,194
optimism,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 20:00:59.000 UTC,vUSD,,,2047.5889918660712,,2047588991866071200000,927203186206444700000,,0xc84da6c8ec7a57cd10b939e79eaf9d2d17834e04,0x5a7ed3ce6096228a9fe1b673830e6a78c9cfb71b,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,0x,0x7b59a5d2f0ae215233989ada5fb872d9df727ced,0xca79d8dbd5b8fce895190346ee817ef8884124b5a34683b81c7f4882b92eae5e,0xc433453d377af919d1a1232f0a5307340a4a8da5,0xe81a2c30b4419e7ac3d156a4755a3ead01fdfe7b,,5
optimism,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 20:00:59.000 UTC,vUSD,vSAND,vSAND-vUSD,601.1632047597974,1020.0601805416248,601163204759797400000,1020060180541624800000,,0xc84da6c8ec7a57cd10b939e79eaf9d2d17834e04,0x333b1ea429a88d0dd48ce7c06c16609cd76f43a8,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,0x,0xe4a1645dde99c20d126c24b8dd1d1a4bc4a88e4c,0x011beb994e828f4c258b117374192b42d2a4d2d1bb2f1ca674ade88a21ec3420,0xb5f329c2078a1b234d0ecd6ab00b2ce22379a79e,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,,5
optimism,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 20:00:14.000 UTC,vUSD,vBNB,vBNB-vUSD,1860.2516647300788,5.572667222144106,1860251664730078800000,5572667222144105500,,0xc84da6c8ec7a57cd10b939e79eaf9d2d17834e04,0xb6599bd362120dc70d48409b8a08888807050700,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,0x,0xf4d40ebcbf7063d4ff56c6df0179a86287c648de,0x230fbcb5d5cce7f911e655803cab25cd575fcdfddfc2a6cbc727a20d14317b1c,0x0136e94a86328c4a4108e51cf078b54314b6fbb0,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,,5
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 20:00:27.000 UTC,,WETH,,,0.051243750000000005,489251764352644350,51243750000000008,,0xd67a097dce9d4474737e6871684ae3c05460f571,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x7879e4523907bdaaf94416442d6a63a841181c91,0x,0x2354c82f93e52eeb9f5a226660c18221ecc78d8e,0x37541a8ed1108904076b572faf236704dcac1b5b3cc79458571cc99843805abc,0x13447fd0317c3fb621187162c5a975ee2894fe34,0x7879e4523907bdaaf94416442d6a63a841181c91,,40
optimism,zipswap,1,2023-04-27 00:00:00.000 UTC,2023-04-27 19:58:28.000 UTC,WETH,USDC,USDC-WETH,0.000399017948325859,0.767556,399017948325859,767556,,0x4200000000000000000000000000000000000006,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0xe6df0bb08e5a97b40b21950a0a51b94c4dba0ff6,0x,0x1a981daa7967c66c3356ad044979bc82e4a478b9,0xcac8586b1cae94d59c676ea39920448019396145c47cef975da462a14dff8099,0xe93685f3bba03016f02bd1828badd6195988d950,0x81e792e5a9003cc1c8bf5569a00f34b65d75b017,,9
ethereum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:52:47.000 UTC,HDRN,HEX,HDRN-HEX,547374530.1013898,19651.36352423,547374530101389760,1965136352423,,0x3819f64f282bf135d62168c1e513280daf905e06,0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,0x78d4704c65dfd869f7f44d78c3fbbbdb5b412c71,0x,0xdd475ebcd9c560cdfdea0461615240071fb12077,0x99ffa24706af1edc0693f2c73943371f6556c0a7b947697d966590167c328078,0x15f4cb670d5a7404c83ec1fdfbe034c85ac1cd03,0xfc35515a1bafb9def052d82459598cf74edb8888,,83
avalanche_c,trader_joe,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:58:17.000 UTC,USDT.e,USDt,USDt-USDT.e,49.88308,49.858146,49883080,49858146,,0xc7198437980c041c805a1edcba50c1ce5db95118,0x9702230a8ea53601f5cd2dc00fdbc13d4df4a8c7,0xe2b11d3002a2e49f1005e212e860f3b3ec73f985,0x,0x761969787f55cc9f6ccae3a46ca9f0108b160934,0xfdf048adc15aadd3216d6cc31cf0f064121be369ddc8e620b58be8ab881a16e6,0x3c6cf5953f92a8d9d712170516dbeea952e33d06,0xb4315e873dbcf96ffd0acd8ea43f689d8c20fb30,,14
bnb,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:52:25.000 UTC,WBNB,BUSD,BUSD-WBNB,0.01191141366160252,4.0,11911413661602520,4000000000000000000,,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xe9e7cea3dedca5984780bafc599bd69add087d56,0x14831f12fccc86c4f3dae41c769593df766e4353,0x,0x32776ed4d96ed069a2d812773f0ad8ad9ef83cf8,0xe29656b57bc698daecf1165fce157f5799c0c6465d269835ab0735aaac4a01cb,0x18a14c56dcd637b86328625621ddbaeae032a4f6,0x1111111254fb6c44bac0bed2854e76f90643097d,,141
bnb,pancakeswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:52:55.000 UTC,,WBNB,,,0.005986979142062112,1500000000000000,5986979142062112,,0xd2484dea37c027421d21ae9bdb0fe5500a3dc7e9,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xabc210d35d0961c9c1979fd1e9e0cc6ced912b62,0x,0x35adb282bd82edd300632c66ddadabbe98d215bc,0xa630931f46ac0adb1460d5fd7dec9c7dba3b23acf208693b1379736e7b47a499,0xabc210d35d0961c9c1979fd1e9e0cc6ced912b62,0x13f4ea83d0bd40e75c8222255bc855a974568dd4,,63
bnb,pancakeswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:52:43.000 UTC,WBNB,,,0.2263280881518503,,226328088151850317,1024462240261324,,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0x22c1e4a908afe080c8f15fc7adcb251765b88a2b,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x,0xbe07db5eea6721285edfad6860e330790e9e9964,0xde53901d477faeb28c631dfc2aa2d0dcb63e9ed803a303a4bee4d735b52051fe,0x6ccf339e71329a36c9b53d70c5198d19fdce6fe2,0x10ed43c718714eb63d5aa57b78b54704e256024e,,327
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:56:35.000 UTC,,WETH,,,0.5,8637974435392936395,500000000000000000,,0x8a114660a8846f5f9bad05bc91336cc5f40861f3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x26eb1c22d062a30daec8d251266dd8a07cefb08b,0x,0x2a58bd07f17648c6d62da41727134e98aca8c36a,0xb72bd9ad4870ac7e573bcd3ac13d8a33d50b46989c495da34ec3e3eab54bbaa6,0x26eb1c22d062a30daec8d251266dd8a07cefb08b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,55
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:54:23.000 UTC,WETH,,,0.09348054466059823,,93480544660598226,1870160000000,,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc15e520e80ce9d3bfd2f3dacc902545d60804573,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x,0xa1f4be1ad7233f8c4c843f326e631cecad0b620c,0x3ea2a7c85d066be8a69783dd549556e3d1948ea40e04f59165cd6d8bc6085b77,0x9bf8e6cbd4cd98341c3f542661c68595af5cf985,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,51
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:55:47.000 UTC,,WETH,,,0.662382702229728,33294408909393,662382702229728051,,0xe5364e90abb511fb3ef45617dafd242e2ed6aa8c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x,0xecfb1a9a07c810cdd213dfcb1251de3ceb8313e0,0x6b0271f9400021f8ee2e4a200e2791cb388af1053ee82bc79d9348c1fdf16eb9,0x61bb19774396b3e04e66b1baba2c37758c79b2d6,0x881d40237659c251811cec9c364ef91dc08d300c,,92
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:57:35.000 UTC,,WETH,,,0.3353740434070298,18495079462971044,335374043407029837,,0xf00787c617fe808b463a89b0ea94dc643db28ebf,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbfb2e0239397e4388dc91dd44b953d83a5db3386,0x,0x7835cbe4d1b74343323b612f85e1d283ffed8b00,0x190d5b06c0e95cb7daeaae5290cf94994b340d5d9cadf29f9a02745c48f6504e,0x000013de30d1b1d830dcb7d54660f4778d2d4af5,0x00004ec2008200e43b243a000590d4cd46360000,,19
optimism,velodrome,1,2023-04-27 00:00:00.000 UTC,2023-04-27 20:00:29.000 UTC,KWENTA,WETH,KWENTA-WETH,0.05080781562559165,0.014316925728697508,50807815625591645,14316925728697509,,0x920cf626a271321c151d027030d5d08af699456b,0x4200000000000000000000000000000000000006,0x9a5ec2b2d2acdcf85641e5ac7900a686050dc2f1,0x,0xd65c1120ddf79f827b925c505949e02c5a0d6236,0x462e164e0fee967c5ff51c2fa8a4aff4431dfbef316f167e3b545750d24b5d60,0xad4796d21431a3d4272a681ce67b0236f1a5783a,0xba5fcc85d9bd699e1ba7f84fefdbef737267b0da,,88
avalanche_c,sushiswap,1,2023-04-27 00:00:00.000 UTC,2023-04-27 19:55:14.000 UTC,USDC.e,USDC,USDC-USDC.e,5.74858,5.759587,5748580,5759587,,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,0xf93c610dd478d2e9fa47aa00ee3b726c6ac1c376,0x2c8c987c4777ab740d20cb581f5d381be95a4a4a,0xc82c535ac8a665b8a2c1a414a8bb0a3cc7923c77,0x3cd5df27a51ed96e150f8a0893703ceecbf1a60caf146a858fdffa935a17001f,0xe93685f3bba03016f02bd1828badd6195988d950,0xcd2e3622d483c7dc855f72e5eafadcd577ac78b4,,9
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 20:00:39.000 UTC,,WETH,,,2e-05,249562838743920576,20000000000000,,0xdd69db25f6d620a7bad3023c5d32761d353d3de9,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x0a9f824c05a74f577a536a8a0c673183a872dff4,0x,0x0dcf98667c5400b7bc8de4ec2e4d03c5cd11fa85,0x76b3ffc93df189fb19b37a0a351bc638fc1ae85d3ab59b34d09a73720aa129dd,0x582f71f985c5cb149c0321121ae6a1924e6f92a1,0x0a9f824c05a74f577a536a8a0c673183a872dff4,,5
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:58:03.000 UTC,USDT,USDC,USDC-USDT,699.759197,700.0,699759197,700000000,,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0x4c60051384bd2d3c01bfc845cf5f4b44bcbe9de5,0x,0x8c9d230d45d6cfee39a6680fb7cb7e8de7ea8e71,0x2b27bee776e1b9eaad5e312848d1bc9501399291a68120b0ecb58b36e1648029,0xfbdc45a235695eb081570419399e109037980205,0x4c60051384bd2d3c01bfc845cf5f4b44bcbe9de5,,7
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 20:00:56.000 UTC,USDT,WETH,USDT-WETH,7497.960072,3.9042108694,7497960072,3904210869400000000,,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x280027dd00ee0050d3f9d168efd6b40090009246,0x,0x641c00a822e8b671738d32a431a4fb6074e5c79d,0x1637f3acaa64176a42a0f57f870adecae3445c703a6bd04aefffe1278701b564,0x9d0427999382946412f103c5d332aa05b4035f10,0x280027dd00ee0050d3f9d168efd6b40090009246,,2
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:57:11.000 UTC,USDC,WETH,USDC-WETH,8439.323389,4.3941752161,8439323389,4394175216099999700,,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x280027dd00ee0050d3f9d168efd6b40090009246,0x,0xc31e54c7a869b9fcbecc14363cf510d1c41fa443,0x455ec9b91078fdd7f68d324aa6ad3c76eb84e04c7fa3655fc89715fca64f6a48,0x1b5b26aec8e27f7338770b34420b8ed64b28a3b0,0x280027dd00ee0050d3f9d168efd6b40090009246,,4
ethereum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:56:23.000 UTC,USDC,USDT,USDC-USDT,4233.095539,4232.300751,4233095539,4232300751,,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0xaf61e50496e6ee7643a2b1dbe38737af776267d6c5729c0b11453d339b0c77b6,0x7b857dbe12b6700c6714ebe6641f489bacbfe5ab,0x881d40237659c251811cec9c364ef91dc08d300c,,148
avalanche_c,trader_joe,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:56:23.000 UTC,USDC,BTC.b,BTC.b-USDC,116.955994,0.00394019,116955994,394019,,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,0x152b9d0fdc40c096757f570a51e494bd4b943e50,0x64390da1feb25e4849d8861b519bd619f5015da9,0x,0x11c0f9134d7db45e3dab7a78ac3c957a92229e8c,0xd924da3ba12fc1211a13865bd03013db90772e8ee2bef05132b3a2aed5ed2696,0x64390da1feb25e4849d8861b519bd619f5015da9,0xb4315e873dbcf96ffd0acd8ea43f689d8c20fb30,,28
bnb,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:56:04.000 UTC,WBNB,BUSD,BUSD-WBNB,0.04332487446610414,14.55,43324874466104144,14550000000000000000,,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xe9e7cea3dedca5984780bafc599bd69add087d56,0x14831f12fccc86c4f3dae41c769593df766e4353,0x,0x32776ed4d96ed069a2d812773f0ad8ad9ef83cf8,0xf168fed6d2653b14a7a34f4138b265482be0a910ef179bb38a8539e3be6135cd,0xa9d92d19183f2d425ae98f28fa0905e33c253362,0x1111111254fb6c44bac0bed2854e76f90643097d,,255
bnb,pancakeswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:53:16.000 UTC,FomoETH,WBNB,FomoETH-WBNB,238840083.48620132,0.06799094125,238840083486201321,67990941250000000,,0x8a65b987d9813f0a97446eda0de918b2573ae406,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0x0ff2dcef099423a3f52e10d85dd513db95aecda7,0x,0x9264bf6c209332c46c36af860415f1a4bcdd0416,0x65acf7897465da8ae267d1f08aa0654971dac0fbe7a73c5f0c542ed6c3b1677d,0x0ff2dcef099423a3f52e10d85dd513db95aecda7,0x13f4ea83d0bd40e75c8222255bc855a974568dd4,,537
