blockchain,project,version,block_date,block_time,token_bought_symbol,token_sold_symbol,token_pair,token_bought_amount,token_sold_amount,token_bought_amount_raw,token_sold_amount_raw,amount_usd,token_bought_address,token_sold_address,taker,maker,project_contract_address,tx_hash,tx_from,tx_to,trace_address,evt_index
avalanche_c,trader_joe,2,2023-04-27 00:00:00.000 UTC,2023-04-27 18:53:34.000 UTC,USDC,BTC.b,BTC.b-USDC,1020.891516,0.03432465,1020891516,3432465,,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,0x152b9d0fdc40c096757f570a51e494bd4b943e50,0x4701f5373aa7b8a5f800c0d937446ced7b067261,0x,0x11c0f9134d7db45e3dab7a78ac3c957a92229e8c,0x05b57c76f9bf46ac40c2aecab163da4e5651263e64e59c339c5b12a6b96fe70b,0x4701f5373aa7b8a5f800c0d937446ced7b067261,0xb4315e873dbcf96ffd0acd8ea43f689d8c20fb30,,21
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:46:52.000 UTC,WETH,USDC,USDC-WETH,11.94194855566744,23092.609778,11941948555667440000,23092609778,,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0x8cc02c2381b7c55e18dccfea917f0677a5671931,0x,0xc31e54c7a869b9fcbecc14363cf510d1c41fa443,0x30f7e72ca077b34a6b79400e3ee29e007e79ad808edd16707471a20b8a32ec25,0x8cc02c2381b7c55e18dccfea917f0677a5671931,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,3
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:47:56.000 UTC,USDC,ARB,ARB-USDC,2041.722335,1413.5000000000002,2041722335,1413500000000000100000,,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0x912ce59144191c1204e64559fe8253a0e49e6548,0x567ec04dcf6cee8498f1fe690caa4401c2ee1651,0x,0xcda53b1f66614552f834ceef361a8d12a0b8dad8,0x5d5d99d96472f66de81d6220fd3eb70055b01c1b92f005967a160291949b998f,0xbc6be95956a81be6f9dbdc2af429b4074729fde9,0x567ec04dcf6cee8498f1fe690caa4401c2ee1651,,5
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:52:39.000 UTC,WETH,USDT,USDT-WETH,0.2000266064963068,386.498235,200026606496306784,386498235,,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0xe592427a0aece92de3edee1f18e0157c05861564,0x,0x641c00a822e8b671738d32a431a4fb6074e5c79d,0x1a5f62b27a5d16ba01ce0e7893ce54dca046b20851965fce73c1cf7da0f506a4,0xc6cf2ed185f590531e82aeeed3390b28f8d57f66,0x7ce408a570eb504c64c175a2b6c69384ae94cafe,,7
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:47:59.000 UTC,USDC,ARB,ARB-USDC,1800.514368,1247.3,1800514368,1247299999999999900000,,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0x912ce59144191c1204e64559fe8253a0e49e6548,0x567ec04dcf6cee8498f1fe690caa4401c2ee1651,0x,0x81c48d31365e6b526f6bbadc5c9aafd822134863,0xbf1d31ca5b8d61f4af6a12068093b3d43930ca756b01325753d99fe6ecc1e65a,0xb6cc1d17ca01087ec94a4c13feb7974f746979a6,0x567ec04dcf6cee8498f1fe690caa4401c2ee1651,,14
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 18:48:23.000 UTC,,WETH,,,0.3,179964540773482473879834,300000000000000000,,0xec196e38dbbbcb1e03bc0742908a385938555443,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x13c40bbb06df24b6cce92e1f4a9aa01905a4394a,0x,0xac31a7e1fdb91cfe992a0e4acd2c645687fd0cf5,0x9c39778fe1e5ee02e6318df9a9c9ad05c6833afc17343dec678fd47770f9cae7,0x13c40bbb06df24b6cce92e1f4a9aa01905a4394a,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,,179
bnb,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:48:44.000 UTC,WBNB,BUSD,BUSD-WBNB,0.011903688033769778,4.0,11903688033769778,4000000000000000000,,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xe9e7cea3dedca5984780bafc599bd69add087d56,0x14831f12fccc86c4f3dae41c769593df766e4353,0x,0x32776ed4d96ed069a2d812773f0ad8ad9ef83cf8,0x371fe5137300745d538a59a2448cac6723e472dba0173e63dd0c1b2ccce72259,0x96b106e7c788c49fef48ef2f1a9a5e1f06f896d5,0x1111111254fb6c44bac0bed2854e76f90643097d,,258
optimism,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:50:19.000 UTC,,vUSD,,,751.5045135406218,336858844750477850000,751504513540621900000,,0x5a7ed3ce6096228a9fe1b673830e6a78c9cfb71b,0xc84da6c8ec7a57cd10b939e79eaf9d2d17834e04,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,0x,0x7b59a5d2f0ae215233989ada5fb872d9df727ced,0xe0a6cc383a512eca6a840c676507d82d882f4543161c3d3f13ca3a93cf07115a,0x6de3104a43cb021c573175fd7ddc0c2501a17e3d,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,,5
ethereum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:49:59.000 UTC,SHIB,WETH,SHIB-WETH,237482437.24929544,1.2815261956368402,237482437249295430000000000,1281526195636840190,,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe66b31678d6c16e9ebf358268a790b763c133750,0x,0x2f62f2b4c5fcd7570a709dec05d68ea19c82a9ec,0x1abc6526488f65901f19c7f525349a7c71247a78ce22f70658c58cd21c16b185,0x89ac0c4607f8a992affa9669cba4191d9aa41389,0xe66b31678d6c16e9ebf358268a790b763c133750,,96
ethereum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:48:47.000 UTC,USDT,WETH,USDT-WETH,263.944621,0.13660932219798377,263944621,136609322197983776,,0xdac17f958d2ee523a2206206994597c13d831ec7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x,0x11b815efb8f581194ae79006d24e0d814b7697f6,0xeaafa3ff18ee04daef667fe5bae4b2ea71c778e352497eccab1f03b5c8fa6e21,0x555d1e148cd5e621d68eb1a04de1cb8c308c26fc,0xe66b31678d6c16e9ebf358268a790b763c133750,,70
optimism,velodrome,1,2023-04-27 00:00:00.000 UTC,2023-04-27 18:49:04.000 UTC,USDC,VELO,USDC-VELO,176.865183,1189.9269563246628,176865183,1189926956324662918934,,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x3c8b650257cfb5f272f799f5e2b4e65093a11a05,0x7eb2048d69e6e03bba9cffd9be16dab26de925ce,0x,0xe8537b6ff1039cb9ed0b71713f697ddbadbb717d,0x3b45fa7b593b96582f7a0e6965765747bfc1d5b23eebd758b66cbfc1c5ded219,0xe31e43f02b34562844e386026068f2aabb42f91a,0x7eb2048d69e6e03bba9cffd9be16dab26de925ce,,10
optimism,velodrome,1,2023-04-27 00:00:00.000 UTC,2023-04-27 18:46:34.000 UTC,VELO,OP,OP-VELO,1189.1135808380063,79.41948051898515,1189113580838006236050,79419480518985160028,,0x3c8b650257cfb5f272f799f5e2b4e65093a11a05,0x4200000000000000000000000000000000000042,0xe8537b6ff1039cb9ed0b71713f697ddbadbb717d,0x,0xffd74ef185989bff8752c818a53a47fc45388f08,0x7d81f10cc700f1df0e4930b661f88752ac08b540fa08e95caf24ac57df0a35ec,0x7e92ce0b94980c6df482cd1ec7f676e32629096e,0x7eb2048d69e6e03bba9cffd9be16dab26de925ce,,5
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:53:34.000 UTC,WETH,ARB,ARB-WETH,2.070554455818611,2776.2104274101707,2070554455818610690,2776210427410170500000,,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x912ce59144191c1204e64559fe8253a0e49e6548,0x3eef3d8abc4b4c5521cc4c58423c88e13f8ccc51,0x,0xc6f780497a95e246eb9449f5e4770916dcd6396a,0xf2080af6c3a4fc1ca6f6c5ad19732cb022bc79c843c3e5061b0f489bbd68f6fd,0xa78a71e22485f023ce2dad2e39d40a7bca904a8d,0x3eef3d8abc4b4c5521cc4c58423c88e13f8ccc51,,11
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:47:30.000 UTC,STG,WETH,STG-WETH,2.2923599803345907,0.001,2292359980334590720,1000000000000000,,0x6694340fc020c5e6b96567843da2df01b2ce1eb6,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xd967725f702dcf6bfa5b4f74a762d87f7a0826fc,0x,0xa8bd646f72ea828ccbc40fa2976866884f883409,0xcc6d46388624f212ab40ae4f8c328c9e006fed4f890a4b42e327ff4bddd1c995,0xd967725f702dcf6bfa5b4f74a762d87f7a0826fc,0x1111111254eeb25477b68fb85ed929f73a960582,,18
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:50:57.000 UTC,WETH,,,0.09096722040660243,,90967220406602432,4093994505039967000000,,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xd6c0156e85decdf2983c7a2c4a3015ed268d6f8a,0x7dcbed9619470cd0a82d513841a6468996f20e10,0x,0x0e4af7ee2ebe6bb8da1779f3296e938790ede2ba,0x76a42350ef8fa0ef1868ee948e92bb714fb46984ace3d2dbc5db7939b5b732f3,0xdb41a02d8ed34740a03299d746608fa769f055fb,0x7dcbed9619470cd0a82d513841a6468996f20e10,,29
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:53:09.000 UTC,WETH,USDC,USDC-WETH,6.763174092844136,13065.654324,6763174092844136400,13065654324,,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0x8cc02c2381b7c55e18dccfea917f0677a5671931,0x,0xc31e54c7a869b9fcbecc14363cf510d1c41fa443,0x4550bbe1c5ab7b44a418d926233f8b0f07c57fb78d402cbf6686049f1223f2b6,0x8cc02c2381b7c55e18dccfea917f0677a5671931,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,3
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:46:26.000 UTC,DAI,USDT,DAI-USDT,210.84017316374593,210.888512,210840173163745940000,210888512,,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0xe592427a0aece92de3edee1f18e0157c05861564,0x,0x6387b0d5853184645cc9a77d6db133355d2eb4e4,0xe1d8289da656687d274b469723695c090785652780e9ea879f99187b6ad7a81a,0x0cf40130e55ac3f285f9af29ac4221755145a2db,0xb45a2dda996c32e93b8c47098e90ed0e7ab18e39,,14
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:49:07.000 UTC,USDC,USDT,USDC-USDT,3999.493027,3999.0,3999493027,3999000000,,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0x4c60051384bd2d3c01bfc845cf5f4b44bcbe9de5,0x,0x8c9d230d45d6cfee39a6680fb7cb7e8de7ea8e71,0x0b93adaa0f7689822ee75d57b3a3f02e912faa3f05ea3ecdeaedc263b0eb51aa,0x88a76a40dc0e4ce47fa0087e8d976f948cf583f3,0x4c60051384bd2d3c01bfc845cf5f4b44bcbe9de5,,4
optimism,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:47:19.000 UTC,vAVAX,vUSD,vAVAX-vUSD,62.8932753325711,1127.2567703109328,62893275332571100000,1127256770310932800000,,0x5faa136fc58b6136ffdaeaac320076c4865c070f,0xc84da6c8ec7a57cd10b939e79eaf9d2d17834e04,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,0x,0x14bc698fdc368f2487d3ead12dff458e7c272047,0x923f5b5fa04079efb66685579e0884c8ca5b22c3979919402b551786d3a795cd,0xe80f80c5b83e45b71d8b67846d4eb62afe79fc8c,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,,5
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:50:20.000 UTC,,WETH,,,0.0001,1262755398449259260,100000000000000,,0xdd69db25f6d620a7bad3023c5d32761d353d3de9,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x0a9f824c05a74f577a536a8a0c673183a872dff4,0x,0x0dcf98667c5400b7bc8de4ec2e4d03c5cd11fa85,0x3915c87e6902d3f0eeb64f27ce838328d8ee12a720967c408c4351c9f1182d26,0x16d2b8813b555e1b36537cd27dec155d235e7c7e,0x0a9f824c05a74f577a536a8a0c673183a872dff4,,7
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:53:59.000 UTC,,WETH,,,1.28e-05,161548296231936928,12800000000000,,0xdd69db25f6d620a7bad3023c5d32761d353d3de9,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x0a9f824c05a74f577a536a8a0c673183a872dff4,0x,0x0dcf98667c5400b7bc8de4ec2e4d03c5cd11fa85,0x949114f6b21dece92b8668900367092031b8feee1a439347c8d6813effdf0938,0x6404a598e7503a44b23504ad3ff62376124fd6d1,0x0a9f824c05a74f577a536a8a0c673183a872dff4,,6
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:47:17.000 UTC,WETH,USDT,USDT-WETH,0.5028188037595143,971.803029,502818803759514240,971803029,,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0x96359ebcabdc9a43d49ae3ce2f175d05f08a2a78,0x,0x641c00a822e8b671738d32a431a4fb6074e5c79d,0x7887560488f69458acf0fe27553f691fe3713cb01f15a47d41c342076ba091b0,0xe31e43f02b34562844e386026068f2aabb42f91a,0x96359ebcabdc9a43d49ae3ce2f175d05f08a2a78,,3
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:47:06.000 UTC,WETH,USDC,USDC-WETH,0.0690215787242228,133.481719,69021578724222808,133481719,,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0xdb6f1920a889355780af7570773609bd8cb1f498,0x,0xc31e54c7a869b9fcbecc14363cf510d1c41fa443,0xcd85524ba0730d5f19a3bd6f73c86b72f4bde159653064bd10b380559a797ae3,0xa055a66c44b0bd0f0264bbe5c9af3767e861ebd1,0xdef1c0ded9bec7f1a1670819833240f027b25eff,,19
optimism,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:52:53.000 UTC,USDC,OP,OP-USDC,45.575005,20.529408165123535,45575005,20529408165123535000,,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x4200000000000000000000000000000000000042,0x7eb2048d69e6e03bba9cffd9be16dab26de925ce,0x,0x1d751bc1a723accf1942122ca9aa82d49d08d2ae,0xbf6f61512baed91518af592d5e885b8ce5d22ef979549956b2f12c78fd080f56,0xedc02ee6138794afe7fdcfc45868442f902287f0,0x7eb2048d69e6e03bba9cffd9be16dab26de925ce,,45
optimism,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:50:34.000 UTC,OP,DAI,DAI-OP,0.4506864630169306,1.0015070843496054,450686463016930620,1001507084349605380,,0x4200000000000000000000000000000000000042,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,0xa3128d9b7cca7d5af29780a56abeec12b05a6740,0x,0x702b283b06fa4e49ef155597945f2ba4b717e19c,0x4e2f104e9a43e4fb81e96e46d846475bf1098e487f2e1f1d71e4f6e848aa9d82,0x751d94355080656857602d8040ea1455cc5234e8,0xdef1abe32c034e558cdd535791643c58a13acc10,,6
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 18:48:23.000 UTC,WETH,,,0.017345228170287375,,17345228170287374,236431227671700000000,,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5e97e04a5a3eca76e5e5f6924b08103442a2156d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x,0xc33eb72e817d30caeaf019619c7c075bc45b0e71,0x8687a076047312aead83a0814eac8815d12770b68ce9a31c571cfe3a173adcc5,0xad17feef40f95741ff055d906aca6a2d54589c6d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,59
optimism,velodrome,1,2023-04-27 00:00:00.000 UTC,2023-04-27 18:49:34.000 UTC,wstETH,OP,OP-wstETH,0.005556240183126748,5.397385339411529,5556240183126748,5397385339411528478,,0x1f32b1c2345538c0c6f582fcb022739c4a194ebb,0x4200000000000000000000000000000000000042,0x982fca92d06c355402de28827880ca2f239c1e85,0x,0x3905870e647c97cb9c8d99db24384f480531b5b9,0x0cc6a8cf215ab0cefa5b1df1b87b15e01f9cf26a6f9b73f17e2fea240b9a186a,0x58939670a7a0ab75975c493531c3ac0f0fd172e8,0x99ca76936ec36b0e65557e8b5b91b822c290c076,,6
optimism,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:46:34.000 UTC,USDC,WETH,USDC-WETH,5218.310379,2.7,5218310379,2700000000000000000,,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x4200000000000000000000000000000000000006,0x53568f310d8d063dea07ea5da95740590fd964a4,0x,0x85149247691df622eaf1a8bd0cafd40bc45154a9,0x13f008afc53586daff97bac451d25b630d300dcf4166a8b746599a58e9eb6d3f,0x09b8ad022ebc05b34c2a706da635267cf07c1b87,0x53568f310d8d063dea07ea5da95740590fd964a4,,2
optimism,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:53:08.000 UTC,GETH,WETH,GETH-WETH,1.2620745181158615,0.0001,1262074518115861500,100000000000000,,0xdd69db25f6d620a7bad3023c5d32761d353d3de9,0x4200000000000000000000000000000000000006,0x0a9f824c05a74f577a536a8a0c673183a872dff4,0x,0x987f741774acd3dac89bcbe6b38bcb314900ad66,0x8ccead1c0a6f991b31457ff9977ac08c7afd9fe66cd3a9227e658c592d322387,0x0ebdbcac59fab57cd8c2844a8489f34c8d95476f,0x0a9f824c05a74f577a536a8a0c673183a872dff4,,4
optimism,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:53:23.000 UTC,vUSD,vAVAX,vAVAX-vUSD,1001.0062119589612,56.16850551654965,1001006211958961200000,56168505516549650000,,0xc84da6c8ec7a57cd10b939e79eaf9d2d17834e04,0x5faa136fc58b6136ffdaeaac320076c4865c070f,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,0x,0x14bc698fdc368f2487d3ead12dff458e7c272047,0xe747e2b10420f3bc8b44e86c3250a0ecb6b1aa2a583125c3700581dad8f6a3ce,0x6541e4d0f50a82544401b1e0721626415a37de99,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,,4
optimism,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:49:34.000 UTC,USDC,wstETH,USDC-wstETH,12.015599,0.005556110938228592,12015599,5556110938228592,,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x1f32b1c2345538c0c6f582fcb022739c4a194ebb,0x982fca92d06c355402de28827880ca2f239c1e85,0x,0x766854992bd5363ebeeff0113f5a5795796befab,0x0cc6a8cf215ab0cefa5b1df1b87b15e01f9cf26a6f9b73f17e2fea240b9a186a,0x58939670a7a0ab75975c493531c3ac0f0fd172e8,0x99ca76936ec36b0e65557e8b5b91b822c290c076,,24
ethereum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:51:35.000 UTC,PEPE,WETH,PEPE-WETH,1173339992.320585,0.1519622066267714,1173339992320585000000000000,151962206626771392,,0x6982508145454ce325ddbe47a25d4ec3d2311933,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x038c19c96f5a8a31f4cbc4030dd3a858ac994329,0x,0x11950d141ecb863f01007add7d1a342041227b58,0xb4c702ac609a429889e9ebfda8310568cf54f2b417e4871a5bbc75670d751fca,0x038c19c96f5a8a31f4cbc4030dd3a858ac994329,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,,233
arbitrum,sushiswap,1,2023-04-27 00:00:00.000 UTC,2023-04-27 18:51:54.000 UTC,WETH,GMX,GMX-WETH,0.01869536491626196,0.48482399893588385,18695364916261962,484823998935883833,,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xfc5a1a6eb076a2c7ad06ed22c90d7e710e35ad0a,0xb3701a61a9759d10a0fc7ce55354a8163496caec,0x,0x05c6f695ad50c16299bedca3fe9059b56550082f,0x14bbfc568384c4db4d68bcbec59894ce6ff9958c9ea8d4ce7f10517c5e6d23ec,0xaa0ad78acabd6c46d5d2b12bd5c2c26125ddc8b0,0xdd94018f54e565dbfc939f7c44a16e163faab331,,29
arbitrum,sushiswap,1,2023-04-27 00:00:00.000 UTC,2023-04-27 18:49:31.000 UTC,WETH,USDC,USDC-WETH,7.572558291791313,14603.161824,7572558291791313051,14603161824,,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0x6d5c760175674a5d963f8cef84a601e2ec8d2f77,0x,0x905dfcd5649217c42684f23958568e533c711aa3,0x4fdba2f3e42373e4cb6ea375a35f633acd38479e26fff2e24d79249c5e2ad4e9,0xbedbf84e51f59a100cbf3ceab643e3234050094c,0x6d5c760175674a5d963f8cef84a601e2ec8d2f77,,4
arbitrum,sushiswap,1,2023-04-27 00:00:00.000 UTC,2023-04-27 18:46:33.000 UTC,USDC,WETH,USDC-WETH,102.014809,0.053,102014809,53000000000000000,,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x795bcde37e0c86698f491e4df60b6b7c92e262af,0x,0x905dfcd5649217c42684f23958568e533c711aa3,0x1be5a78e082a48d934143bd590c1c2c5f01706470e9f9ba42f8b1fead27aabb0,0x795bcde37e0c86698f491e4df60b6b7c92e262af,0x9c6522117e2ed1fe5bdb72bb0ed5e3f2bde7dbe0,,4
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 18:47:35.000 UTC,,WETH,,,1.0,263121557863871537049156338795,1000000000000000000,,0xa589d8868607b8d79ee4288ce192796051263b64,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x913d97dae24a2564b0b092fe99e0df5291a6c086,0x,0xd7452bbc6d5acdbd53d544ab4bf84a8dc5aa1b8e,0x185fffffa2c42ba3bdd404608867f2f29521917ed33f877d3f45dc23b349a47a,0x913d97dae24a2564b0b092fe99e0df5291a6c086,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,,36
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 18:50:35.000 UTC,WETH,,,0.23449848987988398,,234498489879883955,3419736589717822271002,,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x80b7a77d280a4ef3365cd34316231b7ee6e8b0c5,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x,0xb5b8aee2af5b8d485bac4ed80c71dd8594096dfa,0xa6ee570f9ff32e95a3409e2169a6666124f1e7b06e63ab5f258456a56d16c21a,0xb2ccf6e6e7663c6bf1912f922a8a4b8ea8ed96ca,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,,137
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 18:47:23.000 UTC,CVR,WETH,CVR-WETH,437956.2043795618,0.2947057927701154,437956204379561878407221,294705792770115392,,0x3c03b4ec9477809072ff9cc9292c9b25d4a8e6c6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x59141af2478701c6e3aaf5848a7abe2751f029c3,0x,0xbf7045f6ea651abb04e96cba61adabe6d7bf0ee8,0xc3f803a9203a2982609849f17bbbecd84687ccbfa2479c99574fc13dc6ca08c6,0xf4b4e6fcd0cfb6e3d70821c136b9c5aa0e0936f2,0x0c3de458b51a11da7d4616f42f66c861e3859d3e,,74
ethereum,sushiswap,1,2023-04-27 00:00:00.000 UTC,2023-04-27 18:50:11.000 UTC,RGT,WETH,RGT-WETH,56.75321163620948,0.025299789598688543,56753211636209479564,25299789598688543,,0xd291e7a03283640fdc51b121ac401383a46cc623,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe66b31678d6c16e9ebf358268a790b763c133750,0x,0x18a797c7c70c1bf22fdee1c09062aba709cacf04,0xea39a35514297f17b66af392c04843f331d069ab65e0c51db782ad573c1110c9,0x8588f4561c855d85f9b7ed52047c0064dbce1321,0xe66b31678d6c16e9ebf358268a790b763c133750,,126
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:48:47.000 UTC,USDC,USDT,USDC-USDT,88.422514,88.411539,88422514,88411539,,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0x8b884aec286913b3f951fe7fc029a5ff6a1c9f93,0x,0x8c9d230d45d6cfee39a6680fb7cb7e8de7ea8e71,0xfee5fa03cb7315751dc887267dc849912119a50e6c1625987a4a0df514985cd5,0xb1fb86e1e7ee4d57e9c78f380890f03e385f3031,0x8b884aec286913b3f951fe7fc029a5ff6a1c9f93,,70
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:51:14.000 UTC,USDT,WETH,USDT-WETH,52.821872,0.027362564346903272,52821872,27362564346903272,,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xa98cb43b471db92606182e0d007906d83cb47b90,0x,0x641c00a822e8b671738d32a431a4fb6074e5c79d,0xa558ffb7afa3166112de554e2b509da9ea7f0acd57b74bfcf2f5d7e2abf7c79b,0x887721cfb603ec9823b2e267a0e8aab0e1d0e5bc,0xa98cb43b471db92606182e0d007906d83cb47b90,,11
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:53:31.000 UTC,,USDT,,,102.614608,44226442,102614608,,0x9ed7e4b1bff939ad473da5e7a218c771d1569456,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0x546a6f8bc525787c81ce4ccde3555808fa6c879b,0x,0xc09254d1be9c3b7335021873546ba480383981d9,0x7ad2436bae4fb0c6ef4a87480f01be8c2c571449796faf76831ce3271aad4198,0x546a6f8bc525787c81ce4ccde3555808fa6c879b,0x4c60051384bd2d3c01bfc845cf5f4b44bcbe9de5,,4
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:47:02.000 UTC,WETH,USDT,USDT-WETH,4.404307032811086,8517.404242,4404307032811085800,8517404242,,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0x0eab836ba4e5790186514222c257ee240b92c850,0x,0x641c00a822e8b671738d32a431a4fb6074e5c79d,0xec798228d6a44c71880317faf864ccb4ee38294271aab2094011d69879d2492a,0x11ce772b8941d97c87dd6276aa9fd0f230c010d8,0x0eab836ba4e5790186514222c257ee240b92c850,,26
