dt,bend_borrow_volume,nftfi_borrow_volume,pine_borrow_volume,arcade_borrow_volume,jpegd_borrow_volume,drops_borrow_volume,x2y2_borrow_volume,paraspace_borrow_volume,total_borrow_volume,bend_cumu_borrow_volume,nftfi_cumu_borrow_volume,pine_cumu_borrow_volume,arcade_cumu_borrow_volume,jpegd_cumu_borrow_volume,drops_cumu_borrow_volume,x2y2_cumu_borrow_volume,paraspace_cumu_borrow_volume
2021-07-27 00:00,0,95266,0,0,0,0,0,0,95266,0,4736715,0,0,0,0,0,0
2021-07-26 00:00,0,303024,0,0,0,0,0,0,303024,0,4641449,0,0,0,0,0,0
2021-07-25 00:00,0,98735,0,0,0,0,0,0,98735,0,4338425,0,0,0,0,0,0
2021-07-24 00:00,0,48124,0,0,0,0,0,0,48124,0,4239690,0,0,0,0,0,0
2021-07-23 00:00,0,57199,0,0,0,0,0,0,57199,0,4191566,0,0,0,0,0,0
2021-07-22 00:00,0,154999,0,0,0,0,0,0,154999,0,4134367,0,0,0,0,0,0
2021-07-21 00:00,0,133477,0,0,0,0,0,0,133477,0,3979368,0,0,0,0,0,0
2021-07-20 00:00,0,18163,0,0,0,0,0,0,18163,0,3845891,0,0,0,0,0,0
2021-07-19 00:00,0,23072,0,0,0,0,0,0,23072,0,3827728,0,0,0,0,0,0
2021-07-18 00:00,0,43550,0,0,0,0,0,0,43550,0,3804656,0,0,0,0,0,0
2021-07-17 00:00,0,144081,0,0,0,0,0,0,144081,0,3761106,0,0,0,0,0,0
2021-07-16 00:00,0,82022,0,0,0,0,0,0,82022,0,3617025,0,0,0,0,0,0
2021-07-14 00:00,0,4881,0,0,0,0,0,0,4881,0,3535003,0,0,0,0,0,0
2021-07-13 00:00,0,33534,0,0,0,0,0,0,33534,0,3530122,0,0,0,0,0,0
2021-07-12 00:00,0,15336,0,0,0,0,0,0,15336,0,3496588,0,0,0,0,0,0
2021-07-11 00:00,0,42663,0,0,0,0,0,0,42663,0,3481252,0,0,0,0,0,0
2021-07-10 00:00,0,131299,0,0,0,0,0,0,131299,0,3438589,0,0,0,0,0,0
2021-07-09 00:00,0,29070,0,0,0,0,0,0,29070,0,3307290,0,0,0,0,0,0
2021-07-08 00:00,0,236977,0,0,0,0,0,0,236977,0,3278220,0,0,0,0,0,0
2021-07-07 00:00,0,35488,0,0,0,0,0,0,35488,0,3041243,0,0,0,0,0,0
2021-07-06 00:00,0,28478,0,0,0,0,0,0,28478,0,3005755,0,0,0,0,0,0
2021-07-05 00:00,0,8439,0,0,0,0,0,0,8439,0,2977277,0,0,0,0,0,0
2021-07-04 00:00,0,400,0,0,0,0,0,0,400,0,2968838,0,0,0,0,0,0
2021-07-03 00:00,0,1985,0,0,0,0,0,0,1985,0,2968438,0,0,0,0,0,0
2021-07-02 00:00,0,15749,0,0,0,0,0,0,15749,0,2966453,0,0,0,0,0,0
2021-07-01 00:00,0,538,0,0,0,0,0,0,538,0,2950704,0,0,0,0,0,0
2021-06-30 00:00,0,125180,0,0,0,0,0,0,125180,0,2950166,0,0,0,0,0,0
2021-06-29 00:00,0,2301,0,0,0,0,0,0,2301,0,2824986,0,0,0,0,0,0
2021-06-28 00:00,0,6569,0,0,0,0,0,0,6569,0,2822685,0,0,0,0,0,0
2021-06-27 00:00,0,8884,0,0,0,0,0,0,8884,0,2816116,0,0,0,0,0,0
2021-06-25 00:00,0,23058,0,0,0,0,0,0,23058,0,2807232,0,0,0,0,0,0
2021-06-24 00:00,0,4674,0,0,0,0,0,0,4674,0,2784174,0,0,0,0,0,0
2021-06-23 00:00,0,28768,0,0,0,0,0,0,28768,0,2779500,0,0,0,0,0,0
2021-06-22 00:00,0,15941,0,0,0,0,0,0,15941,0,2750732,0,0,0,0,0,0
2021-06-21 00:00,0,18910,0,0,0,0,0,0,18910,0,2734791,0,0,0,0,0,0
2021-06-20 00:00,0,123001,0,0,0,0,0,0,123001,0,2715881,0,0,0,0,0,0
2021-06-19 00:00,0,9013,0,0,0,0,0,0,9013,0,2592880,0,0,0,0,0,0
2021-06-18 00:00,0,13697,0,0,0,0,0,0,13697,0,2583867,0,0,0,0,0,0
2021-06-17 00:00,0,51004,0,0,0,0,0,0,51004,0,2570170,0,0,0,0,0,0
2021-06-16 00:00,0,4945,0,0,0,0,0,0,4945,0,2519166,0,0,0,0,0,0
2021-06-15 00:00,0,42382,0,0,0,0,0,0,42382,0,2514221,0,0,0,0,0,0
2021-06-13 00:00,0,2394,0,0,0,0,0,0,2394,0,2471839,0,0,0,0,0,0
2021-06-12 00:00,0,592,0,0,0,0,0,0,592,0,2469445,0,0,0,0,0,0
2021-06-11 00:00,0,5599,0,0,0,0,0,0,5599,0,2468853,0,0,0,0,0,0
2021-06-10 00:00,0,4430,0,0,0,0,0,0,4430,0,2463254,0,0,0,0,0,0
2021-06-09 00:00,0,7583,0,0,0,0,0,0,7583,0,2458824,0,0,0,0,0,0
2021-06-08 00:00,0,28242,0,0,0,0,0,0,28242,0,2451241,0,0,0,0,0,0
2021-06-07 00:00,0,17889,0,0,0,0,0,0,17889,0,2422999,0,0,0,0,0,0
2021-06-06 00:00,0,48000,0,0,0,0,0,0,48000,0,2405110,0,0,0,0,0,0
2021-06-05 00:00,0,40903,0,0,0,0,0,0,40903,0,2357110,0,0,0,0,0,0
2021-06-03 00:00,0,13500,0,0,0,0,0,0,13500,0,2316207,0,0,0,0,0,0
2021-06-01 00:00,0,1045,0,0,0,0,0,0,1045,0,2302707,0,0,0,0,0,0
2021-05-31 00:00,0,97871,0,0,0,0,0,0,97871,0,2301662,0,0,0,0,0,0
2021-05-30 00:00,0,12630,0,0,0,0,0,0,12630,0,2203791,0,0,0,0,0,0
2021-05-29 00:00,0,48040,0,0,0,0,0,0,48040,0,2191161,0,0,0,0,0,0
2021-05-28 00:00,0,33215,0,0,0,0,0,0,33215,0,2143121,0,0,0,0,0,0
2021-05-27 00:00,0,2500,0,0,0,0,0,0,2500,0,2109906,0,0,0,0,0,0
2021-05-25 00:00,0,1295,0,0,0,0,0,0,1295,0,2107406,0,0,0,0,0,0
2021-05-24 00:00,0,3651,0,0,0,0,0,0,3651,0,2106111,0,0,0,0,0,0
2021-05-23 00:00,0,5898,0,0,0,0,0,0,5898,0,2102460,0,0,0,0,0,0
2021-05-22 00:00,0,3200,0,0,0,0,0,0,3200,0,2096562,0,0,0,0,0,0
2021-05-21 00:00,0,6156,0,0,0,0,0,0,6156,0,2093362,0,0,0,0,0,0
2021-05-20 00:00,0,12416,0,0,0,0,0,0,12416,0,2087206,0,0,0,0,0,0
2021-05-19 00:00,0,33509,0,0,0,0,0,0,33509,0,2074790,0,0,0,0,0,0
2021-05-17 00:00,0,67500,0,0,0,0,0,0,67500,0,2041281,0,0,0,0,0,0
2021-05-13 00:00,0,200169,0,0,0,0,0,0,200169,0,1973781,0,0,0,0,0,0
2021-05-11 00:00,0,5591,0,0,0,0,0,0,5591,0,1773612,0,0,0,0,0,0
2021-05-07 00:00,0,879,0,0,0,0,0,0,879,0,1768021,0,0,0,0,0,0
2021-05-06 00:00,0,8746,0,0,0,0,0,0,8746,0,1767142,0,0,0,0,0,0
2021-05-05 00:00,0,121555,0,0,0,0,0,0,121555,0,1758396,0,0,0,0,0,0
2021-05-04 00:00,0,109345,0,0,0,0,0,0,109345,0,1636841,0,0,0,0,0,0
2021-05-03 00:00,0,86071,0,0,0,0,0,0,86071,0,1527496,0,0,0,0,0,0
2021-05-02 00:00,0,4400,0,0,0,0,0,0,4400,0,1441425,0,0,0,0,0,0
2021-05-01 00:00,0,5745,0,0,0,0,0,0,5745,0,1437025,0,0,0,0,0,0
2021-04-30 00:00,0,38810,0,0,0,0,0,0,38810,0,1431280,0,0,0,0,0,0
2021-04-28 00:00,0,91073,0,0,0,0,0,0,91073,0,1392470,0,0,0,0,0,0
2021-04-26 00:00,0,1735,0,0,0,0,0,0,1735,0,1301397,0,0,0,0,0,0
2021-04-25 00:00,0,1267,0,0,0,0,0,0,1267,0,1299662,0,0,0,0,0,0
2021-04-24 00:00,0,9304,0,0,0,0,0,0,9304,0,1298395,0,0,0,0,0,0
2021-04-23 00:00,0,70000,0,0,0,0,0,0,70000,0,1289091,0,0,0,0,0,0
2021-04-21 00:00,0,9430,0,0,0,0,0,0,9430,0,1219091,0,0,0,0,0,0
2021-04-18 00:00,0,29525,0,0,0,0,0,0,29525,0,1209661,0,0,0,0,0,0
2021-04-17 00:00,0,31452,0,0,0,0,0,0,31452,0,1180136,0,0,0,0,0,0
2021-04-16 00:00,0,2471,0,0,0,0,0,0,2471,0,1148684,0,0,0,0,0,0
2021-04-15 00:00,0,8660,0,0,0,0,0,0,8660,0,1146213,0,0,0,0,0,0
2021-04-13 00:00,0,9000,0,0,0,0,0,0,9000,0,1137553,0,0,0,0,0,0
2021-04-12 00:00,0,2151,0,0,0,0,0,0,2151,0,1128553,0,0,0,0,0,0
2021-04-09 00:00,0,22854,0,0,0,0,0,0,22854,0,1126402,0,0,0,0,0,0
2021-04-08 00:00,0,81157,0,0,0,0,0,0,81157,0,1103548,0,0,0,0,0,0
2021-04-06 00:00,0,3500,0,0,0,0,0,0,3500,0,1022391,0,0,0,0,0,0
2021-04-05 00:00,0,85326,0,0,0,0,0,0,85326,0,1018891,0,0,0,0,0,0
2021-04-04 00:00,0,1432,0,0,0,0,0,0,1432,0,933565,0,0,0,0,0,0
2021-04-03 00:00,0,3910,0,0,0,0,0,0,3910,0,932133,0,0,0,0,0,0
2021-04-02 00:00,0,70841,0,0,0,0,0,0,70841,0,928223,0,0,0,0,0,0
2021-03-31 00:00,0,5273,0,0,0,0,0,0,5273,0,857382,0,0,0,0,0,0
2021-03-28 00:00,0,849,0,0,0,0,0,0,849,0,852109,0,0,0,0,0,0
2021-03-27 00:00,0,4496,0,0,0,0,0,0,4496,0,851260,0,0,0,0,0,0
2021-03-26 00:00,0,3279,0,0,0,0,0,0,3279,0,846764,0,0,0,0,0,0
2021-03-25 00:00,0,398,0,0,0,0,0,0,398,0,843485,0,0,0,0,0,0
2021-03-24 00:00,0,2000,0,0,0,0,0,0,2000,0,843087,0,0,0,0,0,0
2021-03-23 00:00,0,5081,0,0,0,0,0,0,5081,0,841087,0,0,0,0,0,0
2021-03-22 00:00,0,13057,0,0,0,0,0,0,13057,0,836006,0,0,0,0,0,0
2021-03-21 00:00,0,57068,0,0,0,0,0,0,57068,0,822949,0,0,0,0,0,0
2021-03-20 00:00,0,1487,0,0,0,0,0,0,1487,0,765881,0,0,0,0,0,0
2021-03-18 00:00,0,7616,0,0,0,0,0,0,7616,0,764394,0,0,0,0,0,0
2021-03-17 00:00,0,2320,0,0,0,0,0,0,2320,0,756778,0,0,0,0,0,0
2021-03-16 00:00,0,5677,0,0,0,0,0,0,5677,0,754458,0,0,0,0,0,0
2021-03-15 00:00,0,362,0,0,0,0,0,0,362,0,748781,0,0,0,0,0,0
2021-03-14 00:00,0,19747,0,0,0,0,0,0,19747,0,748419,0,0,0,0,0,0
2021-03-13 00:00,0,1839,0,0,0,0,0,0,1839,0,728672,0,0,0,0,0,0
2021-03-12 00:00,0,534,0,0,0,0,0,0,534,0,726833,0,0,0,0,0,0
2021-03-11 00:00,0,378,0,0,0,0,0,0,378,0,726299,0,0,0,0,0,0
2021-03-10 00:00,0,27305,0,0,0,0,0,0,27305,0,725921,0,0,0,0,0,0
2021-03-09 00:00,0,3311,0,0,0,0,0,0,3311,0,698616,0,0,0,0,0,0
2021-03-08 00:00,0,2769,0,0,0,0,0,0,2769,0,695305,0,0,0,0,0,0
2021-03-07 00:00,0,3333,0,0,0,0,0,0,3333,0,692536,0,0,0,0,0,0
2021-03-06 00:00,0,17015,0,0,0,0,0,0,17015,0,689203,0,0,0,0,0,0
2021-03-05 00:00,0,60984,0,0,0,0,0,0,60984,0,672188,0,0,0,0,0,0
2021-03-04 00:00,0,46316,0,0,0,0,0,0,46316,0,611204,0,0,0,0,0,0
2021-03-03 00:00,0,1467,0,0,0,0,0,0,1467,0,564888,0,0,0,0,0,0
2021-03-02 00:00,0,35434,0,0,0,0,0,0,35434,0,563421,0,0,0,0,0,0
2021-03-01 00:00,0,4936,0,0,0,0,0,0,4936,0,527987,0,0,0,0,0,0
2021-02-28 00:00,0,40000,0,0,0,0,0,0,40000,0,523051,0,0,0,0,0,0
2021-02-27 00:00,0,877,0,0,0,0,0,0,877,0,483051,0,0,0,0,0,0
2021-02-26 00:00,0,1,0,0,0,0,0,0,1,0,482174,0,0,0,0,0,0
2021-02-21 00:00,0,56388,0,0,0,0,0,0,56388,0,482173,0,0,0,0,0,0
2021-02-20 00:00,0,8567,0,0,0,0,0,0,8567,0,425785,0,0,0,0,0,0
2021-02-17 00:00,0,90,0,0,0,0,0,0,90,0,417218,0,0,0,0,0,0
2021-02-16 00:00,0,178,0,0,0,0,0,0,178,0,417128,0,0,0,0,0,0
2021-02-14 00:00,0,31814,0,0,0,0,0,0,31814,0,416950,0,0,0,0,0,0
2021-02-13 00:00,0,34542,0,0,0,0,0,0,34542,0,385136,0,0,0,0,0,0
2021-02-01 00:00,0,7000,0,0,0,0,0,0,7000,0,350594,0,0,0,0,0,0
2021-01-27 00:00,0,39921,0,0,0,0,0,0,39921,0,343594,0,0,0,0,0,0
2021-01-25 00:00,0,2000,0,0,0,0,0,0,2000,0,303673,0,0,0,0,0,0
2021-01-19 00:00,0,2736,0,0,0,0,0,0,2736,0,301673,0,0,0,0,0,0
2021-01-18 00:00,0,400,0,0,0,0,0,0,400,0,298937,0,0,0,0,0,0
2021-01-06 00:00,0,750,0,0,0,0,0,0,750,0,298537,0,0,0,0,0,0
2021-01-02 00:00,0,150,0,0,0,0,0,0,150,0,297787,0,0,0,0,0,0
2020-12-28 00:00,0,4350,0,0,0,0,0,0,4350,0,297637,0,0,0,0,0,0
2020-12-27 00:00,0,99,0,0,0,0,0,0,99,0,293287,0,0,0,0,0,0
2020-12-26 00:00,0,788,0,0,0,0,0,0,788,0,293188,0,0,0,0,0,0
2020-12-24 00:00,0,294,0,0,0,0,0,0,294,0,292400,0,0,0,0,0,0
2020-12-23 00:00,0,12,0,0,0,0,0,0,12,0,292106,0,0,0,0,0,0
2020-12-22 00:00,0,15359,0,0,0,0,0,0,15359,0,292094,0,0,0,0,0,0
2020-12-21 00:00,0,312,0,0,0,0,0,0,312,0,276735,0,0,0,0,0,0
2020-12-20 00:00,0,7790,0,0,0,0,0,0,7790,0,276423,0,0,0,0,0,0
2020-12-17 00:00,0,520,0,0,0,0,0,0,520,0,268633,0,0,0,0,0,0
2020-12-15 00:00,0,6,0,0,0,0,0,0,6,0,268113,0,0,0,0,0,0
2020-12-10 00:00,0,848,0,0,0,0,0,0,848,0,268107,0,0,0,0,0,0
2020-12-09 00:00,0,3882,0,0,0,0,0,0,3882,0,267259,0,0,0,0,0,0
2020-12-06 00:00,0,2983,0,0,0,0,0,0,2983,0,263377,0,0,0,0,0,0
2020-12-05 00:00,0,6470,0,0,0,0,0,0,6470,0,260394,0,0,0,0,0,0
2020-12-04 00:00,0,28048,0,0,0,0,0,0,28048,0,253924,0,0,0,0,0,0
2020-12-03 00:00,0,152,0,0,0,0,0,0,152,0,225876,0,0,0,0,0,0
2020-11-30 00:00,0,4153,0,0,0,0,0,0,4153,0,225724,0,0,0,0,0,0
2020-11-29 00:00,0,275,0,0,0,0,0,0,275,0,221571,0,0,0,0,0,0
2020-11-28 00:00,0,37,0,0,0,0,0,0,37,0,221296,0,0,0,0,0,0
2020-11-27 00:00,0,1337,0,0,0,0,0,0,1337,0,221259,0,0,0,0,0,0
2020-11-26 00:00,0,6785,0,0,0,0,0,0,6785,0,219922,0,0,0,0,0,0
2020-11-25 00:00,0,296,0,0,0,0,0,0,296,0,213137,0,0,0,0,0,0
2020-11-24 00:00,0,426,0,0,0,0,0,0,426,0,212841,0,0,0,0,0,0
2020-11-23 00:00,0,470,0,0,0,0,0,0,470,0,212415,0,0,0,0,0,0
2020-11-20 00:00,0,503,0,0,0,0,0,0,503,0,211945,0,0,0,0,0,0
2020-11-19 00:00,0,4746,0,0,0,0,0,0,4746,0,211442,0,0,0,0,0,0
2020-11-18 00:00,0,6360,0,0,0,0,0,0,6360,0,206696,0,0,0,0,0,0
2020-11-16 00:00,0,7671,0,0,0,0,0,0,7671,0,200336,0,0,0,0,0,0
2020-11-12 00:00,0,10000,0,0,0,0,0,0,10000,0,192665,0,0,0,0,0,0
2020-11-09 00:00,0,1123,0,0,0,0,0,0,1123,0,182665,0,0,0,0,0,0
2020-11-06 00:00,0,14817,0,0,0,0,0,0,14817,0,181542,0,0,0,0,0,0
2020-11-04 00:00,0,97,0,0,0,0,0,0,97,0,166725,0,0,0,0,0,0
2020-11-03 00:00,0,385,0,0,0,0,0,0,385,0,166628,0,0,0,0,0,0
2020-11-01 00:00,0,3494,0,0,0,0,0,0,3494,0,166243,0,0,0,0,0,0
2020-10-31 00:00,0,627,0,0,0,0,0,0,627,0,162749,0,0,0,0,0,0
2020-10-28 00:00,0,573,0,0,0,0,0,0,573,0,162122,0,0,0,0,0,0
2020-10-26 00:00,0,201,0,0,0,0,0,0,201,0,161549,0,0,0,0,0,0
2020-10-25 00:00,0,102,0,0,0,0,0,0,102,0,161348,0,0,0,0,0,0
2020-10-24 00:00,0,5032,0,0,0,0,0,0,5032,0,161246,0,0,0,0,0,0
2020-10-23 00:00,0,10011,0,0,0,0,0,0,10011,0,156214,0,0,0,0,0,0
2020-10-21 00:00,0,654,0,0,0,0,0,0,654,0,146203,0,0,0,0,0,0
2020-10-20 00:00,0,501,0,0,0,0,0,0,501,0,145549,0,0,0,0,0,0
2020-10-19 00:00,0,6179,0,0,0,0,0,0,6179,0,145048,0,0,0,0,0,0
2020-10-18 00:00,0,134,0,0,0,0,0,0,134,0,138869,0,0,0,0,0,0
2020-10-15 00:00,0,192,0,0,0,0,0,0,192,0,138735,0,0,0,0,0,0
2020-10-11 00:00,0,11200,0,0,0,0,0,0,11200,0,138543,0,0,0,0,0,0
2020-10-08 00:00,0,1376,0,0,0,0,0,0,1376,0,127343,0,0,0,0,0,0
2020-10-07 00:00,0,102,0,0,0,0,0,0,102,0,125967,0,0,0,0,0,0
2020-10-06 00:00,0,349,0,0,0,0,0,0,349,0,125865,0,0,0,0,0,0
2020-10-03 00:00,0,174,0,0,0,0,0,0,174,0,125516,0,0,0,0,0,0
2020-09-28 00:00,0,541,0,0,0,0,0,0,541,0,125342,0,0,0,0,0,0
2020-09-27 00:00,0,2450,0,0,0,0,0,0,2450,0,124801,0,0,0,0,0,0
2020-09-22 00:00,0,86,0,0,0,0,0,0,86,0,122351,0,0,0,0,0,0
2020-09-14 00:00,0,455,0,0,0,0,0,0,455,0,122265,0,0,0,0,0,0
2020-09-11 00:00,0,4767,0,0,0,0,0,0,4767,0,121810,0,0,0,0,0,0
2020-09-10 00:00,0,2203,0,0,0,0,0,0,2203,0,117043,0,0,0,0,0,0
2020-09-07 00:00,0,1038,0,0,0,0,0,0,1038,0,114840,0,0,0,0,0,0
2020-09-06 00:00,0,687,0,0,0,0,0,0,687,0,113802,0,0,0,0,0,0
2020-09-01 00:00,0,1392,0,0,0,0,0,0,1392,0,113115,0,0,0,0,0,0
2020-08-31 00:00,0,1718,0,0,0,0,0,0,1718,0,111723,0,0,0,0,0,0
2020-08-30 00:00,0,2883,0,0,0,0,0,0,2883,0,110005,0,0,0,0,0,0
2020-08-27 00:00,0,5374,0,0,0,0,0,0,5374,0,107122,0,0,0,0,0,0
2020-08-26 00:00,0,2699,0,0,0,0,0,0,2699,0,101748,0,0,0,0,0,0
2020-08-25 00:00,0,1645,0,0,0,0,0,0,1645,0,99049,0,0,0,0,0,0
2020-08-23 00:00,0,4661,0,0,0,0,0,0,4661,0,97404,0,0,0,0,0,0
2020-08-22 00:00,0,780,0,0,0,0,0,0,780,0,92743,0,0,0,0,0,0
2020-08-18 00:00,0,4283,0,0,0,0,0,0,4283,0,91963,0,0,0,0,0,0
2020-08-14 00:00,0,129,0,0,0,0,0,0,129,0,87680,0,0,0,0,0,0
2020-08-13 00:00,0,478,0,0,0,0,0,0,478,0,87551,0,0,0,0,0,0
2020-08-10 00:00,0,494,0,0,0,0,0,0,494,0,87073,0,0,0,0,0,0
2020-08-09 00:00,0,8037,0,0,0,0,0,0,8037,0,86579,0,0,0,0,0,0
2020-08-08 00:00,0,733,0,0,0,0,0,0,733,0,78542,0,0,0,0,0,0
2020-08-05 00:00,0,2375,0,0,0,0,0,0,2375,0,77809,0,0,0,0,0,0
2020-08-04 00:00,0,3734,0,0,0,0,0,0,3734,0,75434,0,0,0,0,0,0
2020-07-31 00:00,0,204,0,0,0,0,0,0,204,0,71700,0,0,0,0,0,0
2020-07-30 00:00,0,7892,0,0,0,0,0,0,7892,0,71496,0,0,0,0,0,0
2020-07-29 00:00,0,320,0,0,0,0,0,0,320,0,63604,0,0,0,0,0,0
2020-07-28 00:00,0,64,0,0,0,0,0,0,64,0,63284,0,0,0,0,0,0
2020-07-27 00:00,0,1835,0,0,0,0,0,0,1835,0,63220,0,0,0,0,0,0
2020-07-26 00:00,0,307,0,0,0,0,0,0,307,0,61385,0,0,0,0,0,0
2020-07-24 00:00,0,9903,0,0,0,0,0,0,9903,0,61078,0,0,0,0,0,0
2020-07-23 00:00,0,2214,0,0,0,0,0,0,2214,0,51175,0,0,0,0,0,0
2020-07-20 00:00,0,1164,0,0,0,0,0,0,1164,0,48961,0,0,0,0,0,0
2020-07-18 00:00,0,118,0,0,0,0,0,0,118,0,47797,0,0,0,0,0,0
2020-07-17 00:00,0,117,0,0,0,0,0,0,117,0,47679,0,0,0,0,0,0
2020-07-15 00:00,0,961,0,0,0,0,0,0,961,0,47562,0,0,0,0,0,0
2020-07-14 00:00,0,986,0,0,0,0,0,0,986,0,46601,0,0,0,0,0,0
2020-07-13 00:00,0,1532,0,0,0,0,0,0,1532,0,45615,0,0,0,0,0,0
2020-07-09 00:00,0,17636,0,0,0,0,0,0,17636,0,44083,0,0,0,0,0,0
2020-07-07 00:00,0,2032,0,0,0,0,0,0,2032,0,26447,0,0,0,0,0,0
2020-07-05 00:00,0,3314,0,0,0,0,0,0,3314,0,24415,0,0,0,0,0,0
2020-07-03 00:00,0,4292,0,0,0,0,0,0,4292,0,21101,0,0,0,0,0,0
2020-07-02 00:00,0,1377,0,0,0,0,0,0,1377,0,16809,0,0,0,0,0,0
2020-07-01 00:00,0,3300,0,0,0,0,0,0,3300,0,15432,0,0,0,0,0,0
2020-06-30 00:00,0,1023,0,0,0,0,0,0,1023,0,12132,0,0,0,0,0,0
2020-06-29 00:00,0,4064,0,0,0,0,0,0,4064,0,11109,0,0,0,0,0,0
2020-06-28 00:00,0,1242,0,0,0,0,0,0,1242,0,7045,0,0,0,0,0,0
2020-06-24 00:00,0,601,0,0,0,0,0,0,601,0,5803,0,0,0,0,0,0
2020-06-23 00:00,0,1606,0,0,0,0,0,0,1606,0,5202,0,0,0,0,0,0
2020-06-21 00:00,0,429,0,0,0,0,0,0,429,0,3596,0,0,0,0,0,0
2020-06-20 00:00,0,688,0,0,0,0,0,0,688,0,3167,0,0,0,0,0,0
2020-06-18 00:00,0,291,0,0,0,0,0,0,291,0,2479,0,0,0,0,0,0
2020-06-17 00:00,0,117,0,0,0,0,0,0,117,0,2188,0,0,0,0,0,0
2020-06-16 00:00,0,233,0,0,0,0,0,0,233,0,2071,0,0,0,0,0,0
2020-06-14 00:00,0,473,0,0,0,0,0,0,473,0,1838,0,0,0,0,0,0
2020-06-13 00:00,0,119,0,0,0,0,0,0,119,0,1365,0,0,0,0,0,0
2020-06-11 00:00,0,733,0,0,0,0,0,0,733,0,1246,0,0,0,0,0,0
2020-06-07 00:00,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0,0
2020-06-04 00:00,0,365,0,0,0,0,0,0,365,0,513,0,0,0,0,0,0
2020-06-01 00:00,0,5,0,0,0,0,0,0,5,0,148,0,0,0,0,0,0
2020-05-28 00:00,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0
2020-05-27 00:00,0,4,0,0,0,0,0,0,4,0,143,0,0,0,0,0,0
2020-05-23 00:00,0,8,0,0,0,0,0,0,8,0,139,0,0,0,0,0,0
2020-05-19 00:00,0,45,0,0,0,0,0,0,45,0,131,0,0,0,0,0,0
2020-05-16 00:00,0,80,0,0,0,0,0,0,80,0,86,0,0,0,0,0,0
2020-05-15 00:00,0,6,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0
2020-07-01 00:00,0,3300,0,0,0,0,0,0,3300,0,15432,0,0,0,0,0,0
2020-06-30 00:00,0,1023,0,0,0,0,0,0,1023,0,12132,0,0,0,0,0,0
2020-06-29 00:00,0,4064,0,0,0,0,0,0,4064,0,11109,0,0,0,0,0,0
2020-06-28 00:00,0,1242,0,0,0,0,0,0,1242,0,7045,0,0,0,0,0,0
2020-06-24 00:00,0,601,0,0,0,0,0,0,601,0,5803,0,0,0,0,0,0
2020-06-23 00:00,0,1606,0,0,0,0,0,0,1606,0,5202,0,0,0,0,0,0
2020-06-21 00:00,0,429,0,0,0,0,0,0,429,0,3596,0,0,0,0,0,0
2020-06-20 00:00,0,688,0,0,0,0,0,0,688,0,3167,0,0,0,0,0,0
2020-06-18 00:00,0,291,0,0,0,0,0,0,291,0,2479,0,0,0,0,0,0
2020-06-17 00:00,0,117,0,0,0,0,0,0,117,0,2188,0,0,0,0,0,0
2020-06-16 00:00,0,233,0,0,0,0,0,0,233,0,2071,0,0,0,0,0,0
2020-06-14 00:00,0,473,0,0,0,0,0,0,473,0,1838,0,0,0,0,0,0
2020-06-13 00:00,0,119,0,0,0,0,0,0,119,0,1365,0,0,0,0,0,0
2020-06-11 00:00,0,733,0,0,0,0,0,0,733,0,1246,0,0,0,0,0,0
2020-06-07 00:00,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0,0
2020-06-04 00:00,0,365,0,0,0,0,0,0,365,0,513,0,0,0,0,0,0
2020-06-01 00:00,0,5,0,0,0,0,0,0,5,0,148,0,0,0,0,0,0
2020-05-28 00:00,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0
2020-05-27 00:00,0,4,0,0,0,0,0,0,4,0,143,0,0,0,0,0,0
2020-05-23 00:00,0,8,0,0,0,0,0,0,8,0,139,0,0,0,0,0,0
2020-05-19 00:00,0,45,0,0,0,0,0,0,45,0,131,0,0,0,0,0,0
2020-05-16 00:00,0,80,0,0,0,0,0,0,80,0,86,0,0,0,0,0,0
2020-05-15 00:00,0,6,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0
2020-07-01 00:00,0,3300,0,0,0,0,0,0,3300,0,15432,0,0,0,0,0,0
2020-06-30 00:00,0,1023,0,0,0,0,0,0,1023,0,12132,0,0,0,0,0,0
2020-06-29 00:00,0,4064,0,0,0,0,0,0,4064,0,11109,0,0,0,0,0,0
2020-06-28 00:00,0,1242,0,0,0,0,0,0,1242,0,7045,0,0,0,0,0,0
2020-06-24 00:00,0,601,0,0,0,0,0,0,601,0,5803,0,0,0,0,0,0
2020-06-23 00:00,0,1606,0,0,0,0,0,0,1606,0,5202,0,0,0,0,0,0
2020-06-21 00:00,0,429,0,0,0,0,0,0,429,0,3596,0,0,0,0,0,0
2020-06-20 00:00,0,688,0,0,0,0,0,0,688,0,3167,0,0,0,0,0,0
2020-06-18 00:00,0,291,0,0,0,0,0,0,291,0,2479,0,0,0,0,0,0
2020-06-17 00:00,0,117,0,0,0,0,0,0,117,0,2188,0,0,0,0,0,0
2020-06-16 00:00,0,233,0,0,0,0,0,0,233,0,2071,0,0,0,0,0,0
2020-06-14 00:00,0,473,0,0,0,0,0,0,473,0,1838,0,0,0,0,0,0
